"","title","contents"
"84","라트비아, 러시아군 지지 표명 러 독립방송 면허 취소","  기사내용 요약 러軍을 ""우리 군대""군대로 부르고 크름반도를 러 영토로 지도에 표기 라트비아가 러시아군에 대한 지지를 표명하고, 크름반도를 러시아 영토로 지도에 포함시킨 혐의로 라트비아에 망명한 러시아 독립 TV... "
"85","[단독]공격수 찾던 대전, '라트비아 올해의 선수' FW 구트코프스키스 품었다","  K리그 이적시장에 정통한 관계자는 4일 스포츠조선에 ""대전이 라트비아 국가대표 공격수 블라디슬라프스... 라트비아 리그의 올림프스 리가에서 데뷔한 구트코프스키스는 같은 리그의 스콘토를 거쳐, 2016년부터 폴란드... "
"86","드론 공장 화재 진화하는 라트비아 소방대원","  = 7일 (현지시간) 라트비아 수도 리가 외곽의 미국 기업이 운영하는 드론 공장에서 화재가 발생해 소방대원이 사다리 차에 올라 진화 작업을 하고 있다. "
"87","라트비아 수도서 기자회견 중인 폴란드 대통령","  안제이 두다 폴란드 대통령이 1일(현지시간) 라트비아 리가에서 열린 기자회견에 참석한 모습. 2023.02.01/뉴스1 ⓒ 로이터=뉴스1 "
"88","라트비아에서 승전보 알려온 장수정, 3회전 진출 [ITF 리예파야대회]","  국내 여자단식 1인자, 장수정(대구시청, 세계 124위)이 ITF 라트비아 리예파야대회(W60K) 단식 3회전에 진출했다. 장수정은 5일(현지시간), 라트비아 리예파야 테니스 스포츠 스쿨 1번코트에서 열린 2회전에서 나탈리아... "
"89","회담하는 수낵 英 총리와 카린시 라트비아 총리","  리시 수낵 영국 총리가 19일(현지시간) 라트비아 리가에서 열린 영국 주도의 합동원정군(JEF) 소속 국가 정상들과 회의 중 크리샤니스 카린시 라트비아 총리와 회담을 하고 있다. ⓒ AFP=뉴스1 "
"90","라트비아 폭우에 불어난 물","  15일(현지시간) 라트비아 예캅필스에서 개천이 물에 불어난 모습이다. 이날 예캅필스에서는 온난한 날씨에 폭우까지 겹치면서 인근 다우가바 강이 40년 만에 최고 수준으로 상승했다. 2023.1.15. ⓒ AFP=뉴스1 "
"91","윤석열 대통령, 주라트비아 대사에 신임장 수여","  윤석열 대통령이 12일 서울 용산 대통령실 청사에서 열린 재외공관장 신임장 수여식에서 이동규 주라트비아 대사에게 신임장을 수여한 뒤 기념촬영을 하고 있다. 2023.01.12. yesphoto@newsis.com 공감언론 뉴시스가... "
"92","7월 1주 한국 여자 선수들은? 장수정→라트비아 / 한나래→홍콩 / 박소현→태...","  장수정(대구시청, 세계 124위)은 라트비아, 한나래(부천시청, 세계 189위)는 홍콩, 박소현(성남시청, CJ제일제당 후원, 세계 336위)은 태국에서 이번 주 시합을 나선다. 장수정은 라트비아 리예파야에서 열리는 ITF... "
"93","'러시아계 30%' 라트비아 총선서 친서방 정당 승…4년전과 딴판","  차지하는 라트비아 총선에서 친서방 성향 정당이 승리를 거머쥐었다. 2일(현지시간) 라트비아 공영방송(LSM)에 따르면 전날 치러진 총선 개표가 거의 마무리된 가운데 크리샤니스 카린슈 총리의 친정이자 친서방... "
"94","한국도자재단, 북유럽서 ‘자가처방_한국도예’ 개최","  3국 라트비아에서 2023 한국 현대도예 순회전 ‘자가처방_한국도예(Self Medication_Korean Ceramic Art)’를 연다고 30일 밝혔다. 한국도자재단 경기도자미술관과 라트비아 현대도자센터(Latvian Centre for Contemporary... "
"95","세종시, 라트비아와 스타트업 육성·문화예술 교류 협력 강화 논의","  세종시가 라트비아와 스타트업 육성·문화예술 교류 등 양국 간 경제, 문화 협력 방안을 모색했다. 최민호 세종시장은 지난 28일 세종시청에서 아리스 비간츠 주한 라트비아 대사와 만나 세종시와 라트비아 간 우호증진과... "
"96","이적료 80만 유로… 대전하나, 라트비아 국가대표 FW 구트코프스키스 영입?","  대전하나 시티즌이 라트비아 국가대표 공격수 블라디슬라프스 구트코프스키스 영입을 추진하는 것으로... 라트비아 국가대표로는 A매치 43경기에서 11골을 기록했으며, 2021년과 2022년에는 자국 올해의 선수상을... "
"97","라트비아서 산타클로스 자선 달리기 대회","  11일(현지시간) 라트비아 리가에서 전통 크리스마스 산타클로스 자선 달리기 행사가 열려 산타 복장의 참가자가 결승선을 통과하고 있다. 2022.2.12. 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스... "
"98","경기도, 라트비아와 협력 강화…김동연 지사, 라트비아 대사 접견","  경기도가 라트비아와 교류협력을 확대한다. 경기도는 김동연 경기도지사가 31일 경기도청에서 아리스 비간츠(Aris VIGANTS) 주한 라트비아 대사와 만나 새싹기업(스타트업) 등 다양한 분야의 교류 확대를 위해 협력하기로... "
"99","라트비아, 옛 소련 승리 기념물 철거 [뉴시스Pic]","  라트비아가 옛 소련군의 나치 독일에 대한 '붉은 군대'의 승리를 기념하는 기념비를 철거했다. 25일(현지시간) AP통신에 따르면 라트비아 수도 리가의 승리공원 내에 세워진 기념비 철거 작업이 진행됐다. 중장비를... "
"100","물보라 일으키며 쓰러진 옛 소련 거탑…라트비아 시민들 ‘환호’","  라트비아가 25일(현지시각) 수도 리가에 남아있는 옛 소련 ‘붉은 군대’의 승리를 상징하는 방첨탑을 철거했고 이를 생중계했다고 <에이피>(AP) 통신이 같은 날 보도했다. 라트비아는 러시아와 214km에 달하는 국경을... "
