"","title","contents"
"18","우크라이나, 드론으로 러시아 초음속 폭격기 Tu-22M3 파괴","  우크라이나군이 드론으로 러시아 초음속 장거리 폭격기를 파괴했다고 뉴욕포스트와 CNN 등이 22일(현지시간) 보도했다. 매체에 따르면 영국 군정보 당국은 이날 주말에 우크라이나 드론이 러시아 영내 깊숙이 위치한... "
"19","EU 군사위원장 “우크라이나 완전한 주권회복 가능성 아직 의문”","  EU 군사위원장이 우크라이나의 영토 수복 가능성에 대해 회의적으로 전망했다고 로이터 통신이 현지시간 24일 보도했습니다. 보도에 따르면 로버트 브리거 EU 군사위원장은 독일 일간 디벨트와의 인터뷰에서 ""(우크라이나... "
"20","삼진제약, 우크라이나·캄보디아 등 등 해외 긴급 구호의약품 지원","  있는 우크라이나와 의료 인프라 향상이 절실한 캄보디아, 말라위 등 지역의 긴급 구호를 위한 의약품을... 이번에 지원된 의약품은 전쟁으로 고통 받고 있는 우크라이나 국민과 의료 인프라가 부족한 캄보디아와 말라위의... "
"21","[이 시각 세계] 러시아, 우크라이나 항만에 드론 공습","  러시아가 루마니아와 인접한 우크라이나 서남부 항만을 또다시 공습했습니다. 우크라이나 남부 오데사주 이즈마일에 있는 다뉴브강 항만에 3시간가량 드론으로 공습한 건데요. 곡물 터미널과 저장고 등이 손상되면서... "
"22","우크라이나 어린이, 전쟁으로 550명 사망, 사상자 1,700명","  프란치스코 교황이 23일 ​​​​​일반 알현에서 우크라이나인들에게 친밀감을 표현하고 있다. (바티칸 미디어) 러시아의 침공으로 전쟁을 하고 있는 우크라이나에서 18개월 동안 어린이 5백50명이 사망했다고 국제... "
"23","‘전쟁터에 가고 싶지 않다’는 우크라이나 청년들","  전쟁이 18개월째 이어지고 있는 상황에서 우크라이나 당국은 모자란 병력을 채우고자 안간힘을 쓰고 있지만... 이미 수천 명이 우크라이나를 떠났다. 어떤 이들은 뇌물을 건네기도 하고, 점점 더 고압적인 태도로 변해가고... "
"24","우크라이나, 모스크바에 또 '드론 공격'…러 초음속 폭격기까지 파괴","  우크라이나가 러시아군의 사기를 꺾기 위해 잇달아 드론(무인기) 공격에 나서고 있다는 분석이 나옵니다. 현지시간 어제(22일) 영국 일간 가디언은 우크라이나의 드론 공격이 전장에서의 힘의 균형에 큰 변화를 주지... "
"25","한국수자원공사, '우크라이나 스마트도시 마스터플랜 수립' 사업시행자 선정","  사업인 '우크라이나 우만 스마트도시 마스터플랜 수립사업'의 시행자로 최종 선정됐다. '우크라이나 우만 스마트도시 마스터플랜 수립사업'은 지난 6월 국토교통부와 KIND가 한국형 스마트시티 해외 진출을 위해 선정한... "
"26","세르비아 대통령 ""우크라이나 영토보전 존중한다""","  알렉산다르 부치치 세르비아 대통령이 ""우크라이나의 영토 보전을 존중한다""고 언급했다고 22일(현지시간) 미국 CNN이 보도했다. 양측에 따르면 볼로디미르 젤렌스키 우크라이나 대통령은 이날 그리스 수도 아테네에서... "
"27","게임스컴 우크라이나 공동관, 전쟁 중에도 게임은 자라나고 있다","  러시아-우크라이나 전쟁이 계속되고 있습니다. 이 일은 게임 업계에도 적지 않은 영향을 미치고 있죠. 여러... '스토커'와 '메트로 엑소더스'의 개발자들은 실제로 우크라이나를 지키러 나섰고, 이 중에는 전장에서 유명을... "
"28","우크라이나, 모스크바에 또 드론 공격…공항 일시 폐쇄","  연합뉴스가 인용보도한 타스·BBC 방송 등에 따르면 러시아 국방부는 이날 ""오늘 새벽 우크라이나가 러시아... 모스크바주 당국은 21일 방공망에 의해 파괴된 우크라이나 드론 파편이 지역 내 주택에 떨어지면서 주민 2명이... "
"29","우크라이나 병사들, 전쟁터서 게임 즐긴다","  우크라이나 병사들이 휴식 도중 전차가 등장하는 전투 게임을 즐기고 있다고 미국 뉴욕타임스(NYT)가 21일... 보도에 따르면 NYT 소속 종군기자 토머스 깁슨-네프는 지난 6월 치열한 전투가 이어졌던 우크라이나 동부... "
"30","모스크바 공항 3곳 쳤다, 우크라이나 공장 때렸다… 잡고보니 다 중국산 드론","  우크라이나 드론 공격을 받은 러시아가 모스크바 주요 공항 3곳을 일시 폐쇄했다. 러시아 국방부는 22일(현지시간) 모스크바 인근과 우크라이나 국경인 브라이언스크 지역 상공에서 우크라이나 드론 4대를 격추한 뒤... "
"31","우크라이나 전쟁 사상자 벌써 50만 명 육박","  사상 우크라이나 전쟁 사상자가 50만 명에 육박했다는 보도가 나왔다. 미국 뉴욕타임스는 18일(현지시간) 다수 미국 관리를 인용해 지난해 2월 우크라이나 전쟁 개전 후 러시아군 사상자가 30만 명, 우크라이나군... "
"32","덴마크·네덜란드, F-16 전투기 우크라이나에 제공","  실제 전장 투입에는 반 년 이상 남아 덴마크와 네덜란드가 20일(현지시각) 우크라이나에 최대 61대의 F-16 전투기를 제공할 것이라고 발표했다. 볼로디미르 젤렌스키 우크라이나 대통령은 덴마크와 네덜란드 양국을... "
"33","올해 넘기나...F-16 애타게 기다리는 우크라이나, 서방 속내는","  지체” 우크라이나가 지원받기를 원하는 F-16 전투기를 미국이 제공하기로 사실상 방침을 정했지만 실제... F-16을 제대로 운용하려면 고도의 조종 스킬과 정비능력이 요구되지만 우크라이나 조종사들은 아직 훈련조차... "
"34","네덜란드·덴마크, 우크라이나에 F-16 제공 합의","  네덜란드와 덴마크가 우크라이나에 F-16 전투기를 제공하기로 합의했습니다. 공중 공격 능력이 절실한 우크라이나는 전쟁 양상을 바꿀 기회로 보고 있지만, 실제 인도는 내년에나 할 수 있을 것으로 보입니다. 류재복... "
"35","러시아, 루마니아 인근 우크라이나 항구 공격‥ 노르웨이 군용기에도 대응 출...","  러시아가 북대서양조약기구 나토 회원국 루마니아와 인접한 우크라이나 서남부 항만을 또다시 공습했습니다. 현지시간 23일 로이터 통신 보도에 따르면 올렉산드르 쿠브라코우 우크라이나 부총리는 이날 남부 오데사주의... "
"36","‘우크라이나전 참전’ 이근, 1심 징역형 집행유예","  우크라이나 전쟁에 참전하겠다며 방문이 금지된 우크라이나에 무단 입국한 혐의 등으로 재판에 넘겨진 이근 전 대위가 1심에서 징역형의 집행유예를 선고받았다. 서울중앙지법 형사21단독 정재용 판사는 17일 여권법... "
"37","""美, 우크라이나에 F-16 전투기 제공 승인""","  미국이 우크라이나에 F-16 전투기 제공을 승인했다고 17일(현지시간) 주요 외신이 보도했다. 외신은 미... 보도에 따르면 토니 블링컨 미 국무부 장관은 각국의 확답 요청에 서한을 보내 ""미국은 F-16 전투기 우크라이나... "
"38","“전쟁의 고통과 슬픔 치유하는 그림 되길” 우크라이나 출신 마리아 작가 개...","  ""우크라이나 국민뿐 아니라 갈등 상황에 놓인 전세계 사람들이 제 작품을 통해 고통과 슬픔을 치유하길 바라는 마음입니다. 제가 그림을 그리면서 느꼈던 것처럼요."" 우크라이나 출신 마리아 체르노주코바(31) 작가의... "
"39","가을 다시 '진흙탕 시즌'…반격 힘든 우크라이나","  우크라이나가 자국을 침공한 러시아로부터 점령지를 되찾는 데 성공할 가능성이 갈수록 작아지고 있다는... 미국 일간 워싱턴포스트(WP)는 ""이번 반격에서 우크라이나군의 선택지가 고갈돼 가는 듯 보인다""고 20일... "
"40","북한 국방상 “우크라이나 사태, 러시아 안전·이익 침해한 미국 패권주의 산...","  강순남 북한 국방상이 우크라이나 사태가 러시아의 안전과 이익을 침해한 패권주의의 산물이라며 미국을... 러시아의 우크라이나 침공에 대한 국제사회의 공동 대응이 필요하다며 또다시 반러시아 대결 분위기를... "
"41","우크라이나 드론 공격에 모스크바 주요 공항 폐쇄·항공편 연기","  이투데이=고대영 기자 | 브누코보, 셰레메티예보, 도모데도보 공항 모스크바 오가는 항공기 약 90대 운항 중단 러시아 “드론 4기 모두 격추, 2명 부상” 우크라이나 “상대 항공기 여러 대 피해” 우크라이나의 드론 공격에... "
"42","우크라이나 드디어 F-16 갖는다… 네덜란드·덴마크 ‘확약’","  네덜란드와 덴마크가 우크라이나에 미국제 전투기 ‘F-16’을 지원하기로 했다고 20일(현지시간) AP통신 등이 보도했다. 우크라이나는 F-16이 제공권 열세를 단번에 뒤집을 ‘게임체인저’가 될 수 있다고 주장해 왔다.... "
"43","'우크라이나 불법 참전·뺑소니' 혐의 이근, 징역형 집행유예","  외교부의 입국 금지 조치에도 우크라이나에 불법 입국해 전쟁에 참여한 이근 전 대위가 1심에서 징역형의... 앞서 이 전 대위는 지난해 2월 외교부가 우크라이나 여권 사용을 제한했음에도 이를 위반해 다음 달... "
"44","'우크라이나 불법 참전' 이근, 검찰 '항소'","  우크라이나 의용군 불법 참전과 뺑소니 혐의로 집행유예 선고를 받은 해군특수전전단(UDT/SEAL) 대위 출신... 이근은 우크라이나 전쟁 발발 직후인 작년 3월 출국해 우크라이나의 외국인 부대 '국토방위군 국제여단'에... "
"45","[문화가K] ‘질서 너머’ 한-우크라이나 국제교류전 눈길","  [앵커] 한국 작가들이 전쟁의 참상을 겪고 있는 우크라이나 작가들과 함께 청주에서 특별한 전시회를 열고... 청주에서 1986년 창립된 무심회화협회와 우크라이나 작가들이 전쟁으로 고통받고 있는 우크라이나 국민들에게... "
"46","우크라이나엔 깨진 창문 막을 유리가 없다…피란민 복귀 막는 ‘복병’","  우크라이나군이 러시아에 점령당한 땅을 되찾는 데 어려움을 겪고 있는 가운데 ‘피란민 복귀’라는 또... 영국 일간 가디언은 20일(현지시각) 우크라이나군이 지난해 11월 러시아군을 몰아낸 지역인 북동부 하르키우주의... "
"47","""우크라이나 빠져""… 러, 카타르·튀르키예와 새 곡물협정 추진","  지난달 흑해곡물협정을 일방적으로 탈퇴한 러시아가 우크라이나를 빼고 카타르·튀르키예와 새 곡물 수출... 그는 러시아의 우크라이나 침공을 지지해 미국의 제재 대상이지만 유럽연합(EU)의 제재는 받지 않는다. 종전... "
"48","이적료 1345억의 ‘우크라이나 손흥민’, 19경기 0골... 이제는 팬들도 답답해...","  무드릭은 우크라이나가 기대하는 초대형 유망주 윙어다. 2022/2023 챔피언스리그 최고 속도 1위와 EPL 속도... 또한 패스 능력과 슈팅 능력이 상당히 뛰어난 선수로 샤흐타르(우크라이나) 시절 동료와의 연계와 시원시원한... "
"49","""美, 덴마크·네덜란드 통해 우크라이나에 F-16 전투기 제공 승인""","  미국이 지난해 2월부터 이어져온 러시아의 우크라이나 침공과 관련, 우크라이나에 F-16 전투기 제공을 승인했다고 17일(현지시간) 로이터 통신이 보도했다. 보도에 따르면 미국 정부의 한 당국자는 미국이 덴마크와... "
"50","모델 Anna Lariushkina 우크라이나에서 왔어요 (2023 슈퍼모델선발대회 예선)","  8월25일 오후 2023 슈퍼모델선발대회 예선이 서울 상암동 SBS 프리즘타워에서 열렸다. ‘2023 슈퍼모델 선발대회’는 올해 30회를 맞이해 대한민국 패션, 엔터테인먼트 산업은 물론, 다양한 분야에서 활동할 수 있는... "
"51","기아 'KM450 軍 전술차량' 우크라이나 야전 투입","  세르히 프리툴라 재단, 경매서 기아 KM450 차체 20대 구입 차량 현지서 개조 거쳐 전투에 투입 기아, 2015년에 우크라이나에 KM450 수출 [더구루=길소연 기자] 기아의 전술 차량 'KM450'이 우크라이나 야전에 투입된다.... "
"52","러 전차 앞 독립 기념 리본체조하는 우크라이나 소녀","  21일(현지시각) 우크라이나 키이우에서 한 소녀가 독립기념일을 앞두고 파괴된 채 전시된 러시아 전차 앞에서 국기 색상의 리본체조를 하고 있다. 오는 24일은 우크라이나가 구소련에서 독립한 지 32주년이 되는... "
"53","드론 띄우는 우크라이나 군인","  20일(현지시각) 우크라이나 도네츠크주 바흐무트 인근 전선에서 우크라이나 28여단 소속 군인이 드론을 띄우고 있다. 2023.08.21. 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이... "
"54","한양사이버대학교, 뉴빌딩협회와 한국·우크라이나 전후복구포럼 개최","  한국-우크라이나 뉴빌딩협회(이하 뉴빌딩협회), 경상대학교 산학렵력단, 스마트도시건축학회, KAIST 글로벌공공조달센터와 함께 한국·우크라이나 전후복구포럼을 공동으로 개최했다. 이번 포럼은 국내외 관계자... "
"55","美, 우크라이나에 2천600억원 규모 무기 추가 지원","  팻트리엇미사일·하이마스용 로켓·재브린 미사일 등 강병철 특파원 = 미국 내에서 우크라이나 지원에 대한 지지 여론이 약화하고 있는 가운데 미국 정부가 14일(현지시간) 우크라이나에 대한 2억 달러(약 2천670억원)... "
"56","[국제in] 러시아 용병 수장 프리고진 비행기 추락사… '푸틴 암살설' '우크라...","  ◆우크라이나 개입 음모론도 반면 8월 24일이 우크라이나 독립기념일이라는 점에서, 우크라이나 드론 공격으로 전용기가 당했을 수 있다는 가능성도 제기되고 있다. 한 러시아 언론인은 자신의 SNS에 ""푸틴이 프리고진... "
"57","러시아 “우크라이나 드론이 기차역 공습…5명 부상”","  우크라이나의 드론이 러시아 서부 쿠르스크 지역의 기차역을 공격해 5명이 다쳤다고 러시아 측이... 통해 ""쿠르스크에서 우크라이나의 드론 공격이 있었다""고 밝혔습니다. 스타로보이트 주지사는 ""초기 정보에 따르면... "
"58","‘우크라이나 불법 참전’ 이근 1심서 집행유예","  러시아와 전쟁 중인 우크라이나에 무단 입국한 혐의로 기소된 이근(39)전 대위가 1심에서 집행유예를... 발령된 우크라이나에 입국한 혐의(여권법 위반)로 올해 1월 기소됐다. 그는 전쟁 발발 직후인 작년 3월 출국해... "
"59","NYT ""서방, 우크라이나군대 잘못 배분""","  관리들은 우크라이나가 군대를 분할했기 때문에 공세가 제대로 진행되지 않는다고 믿는 것으로 나타났다. 뉴욕타임즈(NYT)는 22일(현지시간) 익명을 요구한 미국과 영국 고위 관리들의 말을 인용해 우크라이나가 전투부대... "
"60","우크라이나 전쟁 참화, 종식돼야 한다","  기호일보 - 아침을 여는 신문, KIHOILBO 이재석 인천대 명예교수 우크라이나 전쟁(War in Ukraine)이 2022년 2월 24일 발발한 지 1년 반이 다 된 지금도 계속된다. 우크라이나 돈바스 지역에서 발발한 내전을 휴전시킨... "
"61","우크라이나의 흑해 회랑 이용한 화물선 최초로 튀르키예 도착","  우크라이나의 흑해 회랑을 이용한 최초의 선박이 튀르키예의 보스포러스 해협을 통과해 이스탄불에 도착했다고 알자지라가 18일 보도했다. 우크라이나는 러시아가 지난달 우크라이나의 곡물 수출을 가능하도록 했던... "
"62","'우크라이나 재건 관련주' 삼부토건 주가 상승세","  러시아와 전쟁을 치르고 있는 우크라이나 교통·에너지 분야의 재건 수요가 1400억달러, 한화로 180조 원에... 정부는 이르면 이달 말 원희룡 국토교통부 장관을 주축으로 우크라이나 재건 협력단을 보내기 위한 작업에... "
"63","러, 우크라이나 도심에 포탄…150명 이상 사상","  권지언 특파원 = 지난 주말 우크라이나 북부 도시 체르니히우 도심에 포탄이 떨어지면서 150명 이상의... 우크라이나 수도 키이우에서 북쪽으로 약 100㎞, 우크라이나와 국경을 맞댄 벨라루스에서는 남쪽으로 50... "
"64","또 수위 높인 우크라이나?...러시아 푸틴 ‘코앞’까지 드론 폭탄","  최근 우크라이나는 러시아 후방을 겨눈 드론 공격을 계속하고 있다. 모스크바에서는 지난 19일 새벽에도 중심가인 엑스포 센터 단지 내 건물이 우크라이나 무인기(드론) 공격을 받아 파손된 바 있다. 러시아 수도... "
"65","미니 다연장로켓 발사하는 우크라이나 군인들","  20일(현지시각) 우크라이나 도네츠크주 바흐무트 인근 전선에서 우크라이나 28여단 소속 군인들이 미니 다연장로켓 시스템을 발사하고 있다. 2023.08.21. 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다.... "
"66","러시아·우크라이나 전쟁 주요 이슈, ‘프리고진 out 미제 전투기 in’","  러시아 반란군 수장 예브게니 프리고진의 죽음과 우크라이나에 대한 서방 전투기 지원이 양국 전쟁 관련... 우크라이나에는 미국이 자국산 F-16를 타 국가들이 우크라이나에 인도하는 것을 허용한 이후 전투기 수급이... "
"67","‘우크라이나 손흥민’ 훈련 도중 부상으로 재활 돌입…첼시, 올 여름 부상자...","  '우크라이나 손흥민' 미하일로 무드릭이 부상을 당했다. 이번 시즌 첼시의 9번째 부상자다. 24일(한국시간)... 무드릭은 2001년생 22살로 우크라이나 국적의 선수다. 지난 겨울 친정팀 샤흐타르 도네츠크를 떠나 첼시로... "
"68","미, F-16 전투기 우크라이나 지원 승인 결정...시진핑, 브릭스 참석차 남아공...","  기자) 미국이 덴마크와 네덜란드가 보유한 미국산 F-16 전투기의 우크라이나 이전을 승인하겠다고... 진행자) 지구촌 오늘 첫 소식은 우크라이나 전쟁 관련한 내용부터 살펴보겠습니다. 미국이 우크라이나에 대한 F-16... "
"69","""결국은 우크라이나 일부 영토 내줘야 전쟁 끝날 것"" [ER초대석]","  러시아-우크라이나 전쟁의 개막을 알리는 신호탄이었다. 구소련의 아프가니스탄 전쟁(1979년 ~ 1989년) 이후... (惡) 우크라이나는 선(善)'이라는 식의 피상적 관점에서 벗어나, 철저하게 외교와 힘의 논리로 바라봐야한다... "
"70","우크라이나 전쟁과 한국의 식량안보","  흑해곡물협정 중단이 곡물 수급에 미치는 영향 우크라이나 전쟁이후 급등했던 곡물가격이 한동안 안정화되다가 최근 러시아가 흑해 곡물협정의 중단을 선언하면서 다시 불안해지고 있다. 전쟁의 발발로 우크라이나... "
"71","우크라이나 대통령 부부, 덴마크 방문","  (오른쪽) 우크라이나 대통령과 부인 올레나 젤렌스키 여사가 21일(현지시간) 덴마크 코펜하겐의 크리스티안보르 궁에 도착하고 있다. AFP통신에 따르면 네덜란드와 덴마크는 우크라이나에 F-16 전투기를 지원하겠다고... "
"72","우크라이나 전쟁 이후 한국군 역할 고민할 때","  박국흠 국방대 국가안전보장문제연구소 전문연구원 러시아군의 공습으로 파괴된 우크라이나 동부 도네츠크주 모습. 러시아와 우크라이나 전쟁이 1년 하고도 6개월이 지나고 있음에도 여전히 우크라이나에서는... "
"73","'우크라이나에 패전 해임' 러 장군 돌연사…'독살 의혹' 제기","  우크라이나군과의 전쟁에서 크게 패배한 뒤 총사령관직에서 물러났던 러시아 장군이 돌연 사망하면서... 17일(현지시간) 영국 일간 더타임스 보도에 따르면 지난해 5월부터 6개월 동안 우크라이나전을 지휘했던 겐나디... "
"74","[영상] 6살 여자아이 숨지게 한 러시아 공격에 보복 나선 우크라이나의 선택은...","  오늘(22일) 우크라이나가 러시아에 드론 공습을 감행해 건물이 손상됐습니다. 인명피해는 없었지만 해당 지역의 하늘길이 폐쇄돼 모스크바 3대 공항의 비행기 운항이 잠시 중단됐습니다. 우크라이나 젤렌스키 대통령은... "
"75","러시아 '우크라이나 침공' 비판한 기자, 독일서 암살될 뻔","  러시아가 우크라이나를 침공한 사실을 비판한 러시아 반체제 언론인이 독일에서 독극물 공격을 받았다는... 러시아-우크라이나전 최대 격전지였던 우크라이나 마리우폴 인근에서 취재하던 중 러시아가 자신을 암살하려... "
"76","“우크라이나정교회, 그레고리 달력으로 전환해야”","  우크라이나정교회 소속 애보트 욥 올샨스키(Abbott Job Olshansky)는 최근 50명의 교구민들을 만나 왜 공동체가 9월 1일에 그레고리력 전례력으로 전환해야 하는지를 설명했다. 우크라이나 전쟁은 오랜 역사를 형성해 온... "
"77","사격하는 우크라이나 군인","  18일(현지시각) 우크라이나 도네츠크주 아우디이우카 전선에서 장갑차에 탑승한 우크라이나 군인이 사격하고 있다. 2023.08.19. 공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다. 뉴스 가치나 화제성이... "
"78","우크라이나 전쟁 사상자 50만명 육박","  우크라이나 전쟁 발발 후 18개월 동안 우크라이나와 러시아군 사상자가 50만 명에 육박한다고 뉴욕타임스가 미 관리들의 말을 인용해 21일(현지시간) 보도했다. 미 관리들은 3개월째 접어든 우크라의 반격이... "
"79","러시아, 주말 사이 우크라이나 북부 도시 공습···5명 사망·37명 부상","  러시아가 19일(현지시간) 전선 후방의 우크라이나 북부 도시를 공습해 5명이 숨지고 37명이 다쳤다고 AFP, 로이터 통신 등이 보도했다. 우크라이나 내무부는 이날 러시아가 발사한 미사일이 우크라이나 북부 체르니히우... "
"80","우크라이나, ""영토 일부 포기하고 나토 가입"" 제안에 격노","  북대서양조약기구(NATO·나토) 고위 인사가 우크라이나에 영토 일부를 포기하는 대가로 나토에 가입하는 방안을 제시하면서 우크라이나의 분노를 샀다. 15일(현지시간) 영국 TV방송 '스카이 뉴스' 등에 따르면 옌스... "
"81","우크라이나 인도주의 항로 이용 첫 선박 이스탄불 도착","  러시아의 흑해 재봉쇄 이후 우크라이나가 개설한 임시 인도주의 항로를 이용한 첫 민간 선박이 튀르키예... 이는 지난 16일 우크라이나 남부 오데사에서 출항한 지 약 이틀 만입니다. 해당 선박은 지난해 2월 23일... "
"82","[굿모닝월드] 우크라이나 기업, 피난민을 위한 집 만들어","  피난민들을 위해 우크라이나의 한 기업가가 모듈형 주택을 설계했는데요. 가로, 세로, 높이가 각 3m 길이인... 큰 도움이 될 것 같네요. #MBN #우크라이나 #전쟁 #모듈형주택 #바다 #피난민 #굿모닝월드 #박진아아나운서 "
"83","미, 우크라이나에 F-16 전투기 제공 승인 결정...전장 투입 시기는 훈련 마무...","  러시아와의 확전 위험으로 우크라이나에 F-16 전투기 지원을 미루고 있던 미국이 제 3국을 통한 지원을 허락했습니다.카샤 올롱그렌 네덜란드 국방장관은 18일 소셜미디어를 통해 이같은 사실을 확인하고 ""우크라이나에 F... "
"84","러 국방부 ""우크라이나 드론 공격 모두 봉쇄""","  러시아 국방부는 우크라이나가 드론 3대로 공격을 시도했으나 방공망으로 모두 격추했다고 밝혔다. 최근 러시아 본토를 겨냥한 우크라이나군의 드론·미사일 공격 빈도가 늘고 있는 것으로 알려졌다. 2023.08.18. 공감언론... "
"85","경기 치루는 우크라이나의 아나스타시아","  = 20일 오전 서울 마포구 서울시산악문화체험센터에서 열린 2023 IFSC 서울 스포츠클라이밍 청소년 세계선수권대회 여자 리드 유스 A 부문 준결승 경기, 우크라이나의 아나스타시아가 암벽을 오르고 있다. 2023.8.... "
"86","생일 촛불 끄는, 실명 우크라이나 참전군인","  지난달 20일(현지시각) 우크라이나 서부 리우네에 있는 참전군인 재활센터에서 러시아군과 전투 중 시력을 잃은 우크라이나 참전군인 올렉산드르 질첸코가 생일을 맞아 케이크의 촛불을 끄고 있다.수 주에 걸친 재활교육... "
